epoch,acc,loss,val_acc,val_loss
45,0.6874698,0.9139068869790076,0.59090906,1.1949903237131925
46,0.70295113,0.910751617208563,0.7001934,0.8979822448812999
47,0.68843734,0.9165894140295205,0.61702126,1.163021700313458
48,0.6913401,0.9066888999985103,0.7156673,0.8793870778037951
49,0.6976294,0.901176356582983,0.6924565,0.9163388478068205
50,0.69472665,0.8991058551867226,0.64893615,1.0267192108126788
51,0.7024673,0.881394460054775,0.6266925,1.1127219119897256
52,0.69908077,0.900402714534837,0.5270793,1.4453425579346144
53,0.71407837,0.861206850165841,0.6760155,0.9215426937891886
54,0.69908077,0.8739343567868045,0.6547389,1.0067141531751707
55,0.7019836,0.8680644063887298,0.5976789,1.2143335568790252
56,0.70295113,0.8720176226284173,0.7079304,0.9173136952404792
57,0.72230285,0.849622710551625,0.6876209,0.9013519470508282
58,0.7232704,0.8589914866155856,0.7253385,0.8402289155010993
59,0.73488146,0.8331008765163431,0.6605416,1.0394514942398438
60,0.69908077,0.8547077001323432,0.69052225,0.8987589289362614
61,0.7252056,0.826461419398276,0.7156673,0.8670528055383608
62,0.7121432,0.8312286962387813,0.6421663,1.0919423538904924
63,0.72278666,0.82516587507223,0.7108317,0.8726279990604291
64,0.73004353,0.8293563611390917,0.69535786,0.9526601244623845
65,0.7334301,0.8167674334717073,0.63249516,1.180588792436398
66,0.7319787,0.8090648144469148,0.66924566,0.9883515937970235
67,0.7358491,0.81135701764074,0.62185687,1.139401828440336
68,0.7460087,0.7851926041041588,0.53288203,1.518508087270535
69,0.7402032,0.7960961260943236,0.51934236,1.5447670020736182
70,0.74504113,0.7904206225995459,0.6102514,1.2203469001329863
71,0.7460087,0.7923244348631195,0.68568665,0.9095819687040952
72,0.75761974,0.767630003317001,0.7398453,0.8286536201261557
73,0.75616837,0.7615390689579484,0.7311412,0.8509453463439758
74,0.75810355,0.7651993305024515,0.7156673,0.8662886685476854
75,0.7503629,0.7806055236970046,0.54352033,1.545440836594655
76,0.7503629,0.7845043741278332,0.5377176,1.6386987566947937
77,0.754717,0.7582065522180529,0.59090906,1.1717093042456186
78,0.75568455,0.7702228016304289,0.65957445,1.0149400090942016
79,0.7566522,0.7484023322445446,0.6818182,0.9671127816232351
80,0.76197386,0.7373007609755392,0.71276593,0.9415570703836588
81,0.7755201,0.6976052745275585,0.7862669,0.7205025857457747
82,0.8006773,0.6504278222489138,0.80464214,0.6895271571209798
83,0.8132559,0.6380154343117362,0.7852998,0.6981810339941428
84,0.810837,0.6382396948845074,0.8017408,0.6811441137240484
85,0.8132559,0.6234078601355938,0.78820115,0.699021539149376
86,0.82535076,0.6096644860624286,0.79787236,0.6917902781413152
87,0.8234156,0.6144981354575948,0.8075435,0.6846157564566686
88,0.822448,0.6245024681206653,0.7969052,0.6861254069954157
89,0.8238994,0.6113314296983554,0.7891683,0.7189769860930167
90,0.8263183,0.6009483346629961,0.81914896,0.6643684770052249
91,0.83115625,0.5878976418392983,0.8007737,0.6805105825456289
92,0.84373486,0.5675656479744157,0.80947775,0.6676203108464296
93,0.822448,0.5890462206479254,0.8056093,0.6893533600064424
94,0.83938074,0.5631853721686244,0.80464214,0.6761080632702663
95,0.84567004,0.5595651610957636,0.79303676,0.7196999785418694
96,0.8413159,0.5558906450153954,0.79883945,0.6929914588863785
97,0.83889693,0.5618009650453485,0.80657643,0.6706932926407227
98,0.8476052,0.5474422273280601,0.7920696,0.7015226500538679
99,0.8403483,0.557378154347124,0.8027079,0.7049326274830562
100,0.8345428,0.5643767108793817,0.8017408,0.6736362311415948
101,0.84808904,0.5458818999937783,0.78820115,0.6964232229556029
102,0.83986455,0.5414620504669942,0.80367506,0.6879306275110978
103,0.84808904,0.5418365566437522,0.8017408,0.6923107203955834
104,0.84663767,0.5471586915797292,0.79883945,0.6977564678169214
105,0.84179974,0.5431851094537272,0.7969052,0.6800854621598353
106,0.8577649,0.5173808314198161,0.7901354,0.7159722299816517
107,0.8495404,0.5336503026764579,0.7969052,0.6955229532546722
108,0.8563135,0.5196897680193084,0.811412,0.6886698123640739
109,0.85389453,0.5192681259156197,0.79787236,0.7014479256020143
110,0.8635704,0.5074016383349406,0.79787236,0.7052567381984912
111,0.84663767,0.5375693446781304,0.78723407,0.7335278906214696
112,0.8514756,0.5156829789403445,0.79883945,0.6865383082857499
113,0.86744076,0.5037503602946503,0.8181818,0.6694605466551505
114,0.8577649,0.5090627203572471,0.79400384,0.7107940879292213
115,0.86695695,0.5120108309118542,0.8075435,0.6766738951779329
116,0.8722787,0.48491609327938456,0.80947775,0.6812576939566777
117,0.8597,0.5090878527407837,0.8027079,0.6990624179060643
118,0.85824865,0.4917059387916174,0.79787236,0.714227949627317
119,0.8616352,0.4971810795716404,0.80464214,0.6810930699396592
120,0.8698597,0.48774564282064803,0.80367506,0.7072935903874727
121,0.87905174,0.4774944062647061,0.8075435,0.6907988180621312
122,0.8838897,0.45747653959768664,0.80367506,0.6944804236006278
123,0.8848573,0.4539049486492242,0.8075435,0.694927402270528
124,0.86695695,0.47117701609698714,0.80657643,0.6990644560696987
125,0.8950169,0.43558113912078106,0.8075435,0.6984168791140501
126,0.88630867,0.4633393366958533,0.8056093,0.7009437163002216
127,0.8698597,0.47097226941302944,0.8056093,0.6937665101140738
128,0.8756652,0.4687218262656737,0.80947775,0.6917741413299854
129,0.88534105,0.448635191994124,0.8056093,0.6968129265766877
130,0.876149,0.4598342459243337,0.8056093,0.6943318716322
131,0.87905174,0.4582521072118018,0.80464214,0.693499071810108
132,0.8843735,0.44783648137718685,0.8027079,0.6967261192890314
133,0.88776004,0.44419658594968875,0.80367506,0.7083835267963318
134,0.8848573,0.44176847104525646,0.8056093,0.7038098510641319
135,0.8824383,0.44875878745885533,0.8007737,0.7150287599517748
136,0.8805031,0.45049551424913264,0.80367506,0.709278735690392
137,0.89356554,0.4454595869543129,0.80464214,0.6941439197040521
138,0.88534105,0.44580094561694494,0.80464214,0.7026823562784836
139,0.88001937,0.46276085473052764,0.8056093,0.6955108390404627
140,0.8809869,0.46111760802123647,0.80367506,0.6975074719924194
141,0.8892114,0.4425783979471721,0.80657643,0.6945942217627397
142,0.88630867,0.44285245919550564,0.80657643,0.6969510471591582
143,0.8867925,0.45062647240860887,0.8007737,0.7012968126397866
144,0.87953556,0.45396297754846915,0.80657643,0.7011467652538648
145,0.8896952,0.4384097461978421,0.8027079,0.7026284652260634
146,0.8892114,0.4381467164802736,0.80464214,0.7016017633275344
147,0.8848573,0.45434211294721394,0.80464214,0.699015739445503
148,0.8930818,0.4307688777436366,0.80367506,0.7017990611493587
149,0.88001937,0.45298620127051364,0.80367506,0.7031055161586175
